"Tweets","Sentiments"
"I see a market for microphonecovers similar to the webcam covers people use for laptops",0
"um Sandra podcast was freakybut now its becoming reality with",0
"ICYMI Robot servants like going berserk she randomly overcollected amp spewed to strangers affects all",1
"Apparently can hear everything Im saying
Do you think it heard me say FUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUU",0
"The latest The Sales Plan Daily",0
"Apparently can hear everything Im saying
Do you think it heard me say FUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUU",0
"Apparently can hear everything Im saying
Do you think it heard me say FUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUU",0
"Twittr To everyone piling on this Amazon Echo story you can easily change trigger word from Alexa to Echo or Amazon which m",1
"This familys Echo sent a private conversation to a random contact",2
"The Death of and End of by   ",1
"BIG NEWS we are working on a consumer device Its a privatebydesign opensource decentralized alternative to",2
"The Death of and End of by   ",1
"Heres a great blog post by Angeliki that describes how we used transfer learning to scale s Natural Languag",2
"explains why recorded couples private conversation which sparked concerns  httpst",1
"So what theyre saying is after pouring million of RampD into in the last two years alone hasnt",1
"Who wants an  Not me Invaded privacy Bad news get it right 


",1
"AMZN Im getting close to buying the name Great set up despite privacy invasion glitch or big brother t",2
"Amazon Alexa and other voicecontrolled speakers are revolutionizing our world including the nonprofit sector Kee",2
"Can breastfeeding advice give moms the support they need via ",2
"BIG NEWS we are working on a consumer device Its a privatebydesign opensource decentralized alternative to",2
"Who wants an  Not me Invaded privacy Bad news get it right 


",1
"BBC News Amazon heard and sent onprivacy",0
"remove and Watch from list of things I need to have",1
"How an speaker recorded and shared a private conversation",2
"DISCONNECT Alexa Right Now via 

 ",2
"ask for information about Pain Releaf",1
"this was an extremely rare occurrence said the  rep before pushing mute and laughing maniacall",2
"This Is How Amazons Alexa Records And Shares Private Conversations Without Your Permission",2
"Apparently can hear everything Im saying
Do you think it heard me say FUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUU",0
"rodic Amazon Recorded a Conversation and Sent It to a Contact Without Permission
",2
"This is why I dont have any of these assistants",0
"And thats why I use google home Ive got more than one friend called haha",2
"

Sheesh
 explains how recorded a private conversation and sent it to another user",0
"Was just about to talk to my husband about hard wood flooring when I thought No better stick to carpets
",2
"Make your smartphone redundant 
 ",1
"Easy solution for fixing SNAFU give users the option to activate with their own custom device name eg",2
"This Is How Amazons Alexa Records And Shares Private Conversations Without Your Permission",2
"MFA film Woman of Life shooting in last week Curved tracking shot on  SXT mou",1
"The first rule of day is not to talk about GDPR day security highlights this week including b",2
"As unlikely as this string of events is we are evaluating options to make this case even less likely",1
"Apparently can hear everything Im saying
Do you think it heard me say FUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUU",0
"Who wants an  Not me Invaded privacy Bad news get it right 


",1
"This Is How Amazons Alexa Records And Shares Private Conversations Without Your Permission",2
"BIG NEWS we are working on a consumer device Its a privatebydesign opensource decentralized alternative to",2
"Turn your idea into a with this free questionnaire",2
"MFA film Woman of Life shooting in last week Curved tracking shot on",1
"Who wants an  Not me Invaded privacy Bad news get it right 
",1
"From Hey come clean about how much youre really recording us",2
"Our research vulnerabilities is no longer theory Now appears you need to assume anything you say could be",0
"Apparently can hear everything Im saying
Do you think it heard me say FUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUU",0
"ICYMI Robot servants like going berserk she randomly overcollected amp spewed to strangers affects al",1
"gets smart  a boost to its presence ",2
"for smart that links with and tells you when food is going off",2
"Your daily Weinstein surrenders watch your words around and GeeDPR you sure  May  AM ET",0
"Have you all heard the things the Alexa has been doing Creepy random laughing Scaring children Recording conver",1
"How soon before companies require remote employees remove smart speakers from their home offices",2
"Byebye and dont come backdamn it didnt hear me",0
"I always keep facing out the window to spy on someone else  ",0
"Apparently can hear everything Im saying
Do you think it heard me say FUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUU",0
"Quick demo of the simple skill I used to learn out Storyline which IMO should at least try prototyping with ve",2
"Speaking of people owe him an apology over the thingpeople were vicious",1
"Todays Alexa Flash Briefing covers why your passion wont guarantee your brands success",2
"Todays Alexa Flash Briefing covers why your passion wont guarantee your brands success",2
"Apparently can hear everything Im saying
Do you think it heard me say FUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUU",0
"Luckily they were discussing hardwood floors ",2
"Apparently can hear everything Im saying
Do you think it heard me say FUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUU",0
"I was described by one of my trainees today as being their version of ",0
"    ",0
"Voice Privacy Is Something Not To take Lightly

 ",0
"offers the first laptops with builtin",0
"Amazon Recorded a Conversation and Sent It to a Contact Without Permission
",2
"Quick demo of the simple skill I used to learn out Storyline which IMO should at least try prototypin",2
"explains why recorded couples private conversation which sparked concerns  httpst",1
"explains how  a  and it   The Verge",0
"Apparently can hear everything Im saying
Do you think it heard me say FUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUU",0
"Did you hear how amazon used the carousel of progress defense regarding their Alexa oopsie ",2
"BIG NEWS we are working on a consumer device Its a privatebydesign opensource decentralized alternative to",2
"Due to recent security issues Im unplugging my Amazon Echoes But Ill leave the HomePod connected It provides g",1
"reveals the cause behind the eavesdropping Cheap silicon and mics in the Echo Dot",1
"explains why recorded couples private conversation which sparked concerns  httpst",1
"Apparently can hear everything Im saying
Do you think it heard me say FUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUU",0
"Improve and free up staff resources with for",2
"smokedog  mind your own business",0
"Apparently can hear everything Im saying
Do you think it heard me say FUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUU",0
"BIG NEWS we are working on a consumer device Its a privatebydesign opensource decentralized alternative to",2
"BIG NEWS we are working on a consumer device Its a privatebydesign opensource decentralized alternative to",2
"The latest The Hugh Nichols Daily",0
"Little did she know was recording every word she said",0
"Amazon is reportedly planning to improve healthcare by incorporating its popular virtual assistant tool Alexa int",2
"recorded one familys conversations and sent them to a friend without them knowing ",2
"explains why recorded couples private conversation which sparked concerns",1
"Completely expecting Taylor Swift to write a song about dishing all her dirt",2
"Amazon Echo records a familys private conversations and sends them to a random contact Amazon tries to explain the cause",2
"Apparently can hear everything Im saying
Do you think it heard me say FUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUU",0
"Attention Amazon EchoDot Echo or EchoShow owners 
You are invited to sign up for my daily FlashBriefing",2
"Embarrassing Hardwood floors 
",1
"Amazon Echo records a familys private conversations and sends them to a random contact Amazon tries to explain th",2
"edUAUBDedUBUABreaking Article edUAUBDedUBUA

This familys Echo sent a private conversation to a random contact 

",2
"Apparently can hear everything Im saying
Do you think it heard me say FUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUU",0
"A work colleague received an audio recording of a conversation the  owners were having about hardwood",2
"Apparently can hear everything Im saying
Do you think it heard me say FUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUU",0
"s Really Isnt Ready For  ",2
"media Need to know emergency department wait times or the latest news from AHS Just ask or",1
"BIG NEWS we are working on a consumer device Its a privatebydesign opensource decentralized alternative to",2
"Apparently can hear everything Im saying
Do you think it heard me say FUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUU",0
"Today told me since shes a digital version of my wife she will update my privacy policy on my behalf",0
"You know what hypocrisy is when promoter cribs about privacy on when he has himself sha",1
"s Really Isnt Ready For  ",2
"I love but this is really spooky We need a way to disable this feature",1
"Careful can also spill tea ",2
"Attention St Louis Theres a future in and we want to empower you You and your team are invited to th",2
"is working on the digital assistant Zoe with style voice control for the passengers",2
"Im sure it will allow them to somehow steal and sell even more data",1
"Our discusses in light of Amazons recently recording a private conversation between hus",0
"s Really Isnt Ready For",2
"Apparently can hear everything Im saying
Do you think it heard me say FUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUU",0
"My colleague and friend Tomasz and I attended an Hackathon in Munich Here is a blog entry about our hack",2
"Congrats been selected as a finalist for one of the  Awards 

Winners to be announced",2
"White Noise Studio skill gives you quick access to information about White Noise Studio including how to boo",2
"Kirsten Baker Rikki Marin Linda Lawrence and Leslie King

",2
"Apparently can hear everything Im saying
Do you think it heard me say FUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUU",0
"Muting your Alexa mic helps Plus I use my app on my phone more than the home units",2
